File Name,Labels
mjma3eq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma3er2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
mjma1bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'stutter', 'correct']"
fnxs1be2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fnxs1af2,"['correct', 'correct', 'correct', 'stutter']"
fnxs1br2,"['incorrect', 'correct', 'correct', 'stutter', 'stutter']"
fnxs1ch2,"['stutter', 'stutter', 'stutter', 'correct', 'correct', 'stutter', 'stutter']"
fnxs1cb2,"['stutter', 'correct', 'correct', 'correct', 'stutter', 'stutter']"
fnxs1bf2,"['stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fnxs1ah2,"['incorrect', 'correct']"
fnxs1at2,"['correct', 'correct', 'correct', 'skip', 'stutter', 'correct']"
fnxs1bm2,"['stutter', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fnxs1bg2,"['stutter', 'repeat', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1ar2,"['correct', 'stutter', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fnxs1ao2,"['stutter', 'stutter', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1cd2,"['stutter', 'stutter', 'correct', 'correct', 'correct']"
fnxs1ap2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bl2,"['correct', 'skip', 'correct', 'correct']"
fnxs1bq2,"['correct', 'skip', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fnxs1aj2,"['correct', 'skip', 'correct', 'correct', 'correct']"
fnxs1bu2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bi2,"['stutter', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct']"
fnxs1bt2,"['correct', 'correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1cc2,"['stutter', 'correct', 'stutter', 'stutter', 'stutter', 'correct', 'correct']"
fnxs1ak2,"['correct', 'correct', 'correct', 'incorrect', 'correct', 'correct']"
fnxs1bx2,"['stutter', 'stutter', 'correct', 'stutter', 'correct', 'stutter', 'correct']"
fnxs1ag2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fnxs1au2,"['correct', 'stutter', 'correct', 'incorrect', 'correct', 'correct', 'stutter', 'correct', 'incorrect', 'correct', 'stutter']"
fnxs1cg2,"['stutter', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fnxs1al2,"['correct', 'repeat', 'correct', 'correct', 'correct', 'correct']"
fnxs1bp2,"['correct', 'correct', 'skip', 'correct', 'correct', 'correct']"
fnxs1ab2,"['stutter', 'correct', 'correct', 'stutter', 'stutter']"
fnxs1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bj2,"['correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1bh2,"['correct', 'stutter', 'skip', 'correct', 'stutter', 'stutter', 'correct', 'correct']"
fnxs1cn2,"['incorrect', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1ce2,"['correct', 'correct', 'correct', 'correct', 'skip', 'stutter']"
fnxs1an2,"['correct', 'correct', 'stutter', 'stutter', 'stutter', 'correct']"
fnxs1av2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'stutter']"
fnxs1as2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1bk2,"['correct', 'correct', 'stutter', 'correct', 'stutter', 'stutter', 'correct', 'correct', 'incorrect']"
fnxs1cl2,"['correct', 'correct', 'incorrect', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1ai2,"['correct', 'correct', 'correct', 'correct']"
fnxs1ax2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct']"
fnxs1ci2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
fnxs1bv2,"['correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1ck2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fnxs1bc2,"['stutter', 'correct', 'correct', 'correct', 'skip', 'correct', 'correct']"
fnxs1aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bn2,"['stutter', 'stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'correct']"
fnxs1ca2,"['stutter', 'correct', 'stutter', 'stutter', 'correct', 'stutter', 'stutter']"
fnxs1bw2,"['stutter', 'correct', 'stutter', 'stutter', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bd2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
fnxs1aw2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1ad2,"['stutter', 'correct', 'correct', 'correct']"
fnxs1bz2,"['stutter', 'correct', 'stutter', 'correct']"
fnxs1az2,"['correct', 'correct', 'correct', 'correct', 'stutter']"
fnxs1ac2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1aq2,"['stutter', 'stutter', 'incorrect', 'correct', 'correct']"
fnxs1ae2,"['correct', 'stutter', 'correct', 'correct', 'skip', 'correct']"
fnxs1bo2,"['stutter', 'correct', 'correct', 'correct', 'stutter']"
fnxs1cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
fnxs1cf2,"['stutter', 'stutter', 'correct', 'stutter', 'correct']"
fnxs1by2,"['stutter', 'stutter', 'correct', 'stutter', 'stutter']"
fnxs1cm2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fnxs1am2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fnxs1bb2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
fnxs1bs2,"['correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1an2,"['repeat', 'correct', 'correct', 'stutter', 'stutter', 'correct']"
fjdk1ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1ad2,"['correct', 'correct', 'correct', 'correct']"
fjdk1ai2,"['correct', 'correct', 'skip', 'correct']"
fjdk1ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fjdk1ax2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fjdk1bo2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1ar2,"['correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1aq2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1bi2,"['repeat', 'stutter', 'incorrect', 'correct', 'correct', 'incorrect', 'correct', 'correct', 'correct', 'incorrect', 'correct']"
fjdk1bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'incorrect']"
fjdk1bl2,"['correct', 'correct', 'correct', 'correct']"
fjdk1av2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1al2,"['correct', 'correct', 'correct', 'incorrect', 'skip', 'correct']"
fjdk1aj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1bm2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'stutter', 'repeat', 'correct', 'correct', 'repeat', 'correct']"
fjdk1be2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fjdk1aw2,"['stutter', 'incorrect', 'stutter', 'correct', 'stutter']"
fjdk1bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'incorrect', 'correct']"
fjdk1bd2,"['correct', 'correct', 'correct', 'stutter', 'correct']"
fjdk1am2,"['correct', 'correct', 'correct', 'correct', 'skip', 'correct']"
fjdk1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'stutter']"
fjdk1au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
fjdk1ag2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1bj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1bb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1as2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1ae2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
fjdk1af2,"['correct', 'correct', 'correct', 'correct']"
fjdk1bk2,"['stutter', 'incorrect', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fjdk1az2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
fjdk1bc2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct']"
fjdk1bh2,"['stutter', 'incorrect', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
farg1aq2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
farg1bl2,"['correct', 'stutter', 'correct', 'correct']"
farg1ak2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
farg1ax2,"['correct', 'correct', 'correct', 'correct', 'skip', 'correct']"
farg1av2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'incorrect', 'correct', 'repeat', 'correct', 'correct', 'correct', 'stutter']"
farg1bt2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1ae2,"['correct', 'correct', 'stutter', 'correct', 'stutter', 'stutter']"
farg1ba2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bj2,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1bb2,"['correct', 'skip', 'correct', 'correct', 'correct', 'stutter', 'correct']"
farg1bo1,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1bu2,"['correct', 'correct', 'stutter', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1an2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1af2,"['correct', 'correct', 'correct', 'stutter']"
farg1au2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bi2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1al2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1ad1,"['correct', 'correct', 'correct', 'correct']"
farg1bh2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1br2,"['stutter', 'correct', 'correct', 'correct', 'stutter']"
farg1ca2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
farg1ap2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct']"
farg1be2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'skip']"
farg1bc2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
farg1ac1,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
farg1ag2,"['correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'repeat', 'correct', 'correct']"
farg1ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
farg1az2,"['incorrect', 'correct', 'correct', 'correct', 'correct']"
farg1bz2,"['stutter', 'correct', 'correct', 'stutter']"
farg1ah2,"['stutter', 'correct']"
farg1ab2,"['stutter', 'correct', 'correct', 'correct', 'correct']"
farg1bd2,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1bw2,"['correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'correct']"
farg1bx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1ar2,"['correct', 'skip', 'correct', 'correct', 'stutter', 'correct', 'stutter']"
farg1am2,"['correct', 'correct', 'correct', 'correct', 'correct', 'repeat']"
farg1ai1,"['correct', 'correct', 'correct', 'correct']"
farg1cc2,"['stutter', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bp2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1by2,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1bm1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bg2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1bv2,"['stutter', 'stutter', 'correct', 'correct', 'correct', 'correct']"
farg1bs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'stutter', 'correct']"
farg1at2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1aw2,"['correct', 'correct', 'stutter', 'correct', 'correct']"
farg1bf2,"['repeat', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
farg1cb2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
farg1as2,"['correct', 'correct', 'correct', 'stutter', 'correct', 'correct', 'correct', 'stutter', 'correct']"
farg1bq2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter']"
farg1aj1,"['correct', 'correct', 'correct', 'correct', 'correct']"
farg1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'stutter', 'correct']"
flbb1cc1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1cs2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1ag2,"['correct', 'correct', 'skip', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bc1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1br2,"['correct', 'correct', 'stutter', 'correct', 'correct']"
flbb1as1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bn2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bk2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bl1,"['correct', 'correct', 'correct', 'correct']"
flbb1cx2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bf2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1aa2,"['correct', 'correct', 'correct', 'correct', 'correct', 'skip', 'correct']"
flbb1cu1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1ap1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bg1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1co2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1ay2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1ah2,"['correct', 'correct']"
flbb1by2,"['correct', 'correct', 'correct', 'correct', 'correct']"
flbb1ao2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1cj2,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
flbb1bt1,"['correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct', 'correct']"
